platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
NES,Little Ninja Brothers,"Culture Brain USA, Inc.",Culture Brain Inc.,1990,"Action, Role-playing (RPG)","Side view, Top-down","2D scrolling, Fixed / flip-screen",,Fighting,,,0,,"[90.0, 83.0, 61.0]",3,78.0
NES,Little Red Hood,Joy Van,Sachen,1989,Action,Diagonal-down,,,Platform,,,0,,[20.0],1,20.0
NES,Little Samson,Taito America Corporation,"Takeru Co., Ltd.","Nov, 1992",Action,Side view,,,,,[4.0],1,4.0,"[100.0, 100.0, 90.0, 85.0, 80.0, 80.0, 80.0, 76.0, 71.0, 69.0]",10,83.1
NES,Lizard,Infinite NES Lives,,"Mar 08, 2018",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Lode Runner,"Brøderbund Software, Inc.","Brøderbund Software, Inc.","Sep, 1987","Action, Puzzle",Side view,Fixed / flip-screen,,Platform,,[4.5],1,4.5,"[83.0, 80.0, 60.0, 50.0, 35.0]",5,61.6
NES,Log Jammers,Mega Cat Studios,Mega Cat Studios,"Nov 23, 2018",Sports,Diagonal-down,Fixed / flip-screen,,,,,0,,,0,
NES,Log Jammers (Limited Edition),Mega Cat Studios,,2018,Special edition,,,,,,,0,,,0,
NES,The Lone Ranger,"Konami of America, Inc.",Konami Industry Co. Ltd.,"Aug, 1991",Action,"1st-person, Side view, Top-down",,,,,,0,,"[90.0, 80.0, 75.0, 70.0, 67.0, 58.0]",6,73.33333333333333
NES,Loopz,"Mindscape, Inc.",Audiogenic Software Ltd.,"Oct, 1990",Puzzle,,,,,,,0,,"[86.0, 83.0, 69.0, 58.0, 40.0]",5,67.2
NES,Lost Word of JeNnY: Ushinawareta Message,"TAKARA Co., Ltd.",,"Mar 25, 1987",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Lot Lot,"Tokuma Shoten Publishing Co., Ltd.","Irem Corp., Tokuma Shoten Publishing Co., Ltd.","Dec 21, 1985",Puzzle,Side view,Fixed / flip-screen,,Platform,,,0,,[30.0],1,30.0
NES,Low G Man,Taxan USA Corp.,KID Corp.,"Sep, 1990",Action,Side view,2D scrolling,,Platform,,[4.25],1,4.25,"[94.0, 80.0, 80.0, 70.0, 69.0, 68.0, 62.0, 60.0, 42.0, 33.0]",10,65.8
NES,Lunar Pool,FCI,Compile,"Oct, 1987",Simulation,Top-down,,,Board game,,,0,,"[75.0, 71.0, 70.0, 70.0, 59.0, 52.0, 40.0, 38.0]",8,59.375
NES,Mach Rider,Nintendo of America Inc.,"HAL Laboratory, Inc.","Aug, 1986","Action, Racing / Driving",Behind view,,,Shooter,,,0,,"[90.0, 80.0, 75.0, 64.0, 60.0, 60.0, 60.0, 58.0, 42.0, 30.0]",10,61.9
NES,Mad Max,"Mindscape, Inc.","Eastridge Technology, Gray Matter Inc.",1990,"Action, Racing / Driving",Diagonal-down,,,Arcade,,,0,,"[60.0, 45.0, 30.0, 30.0, 0.0]",5,33.0
NES,The Mafat Conspiracy,"Vic Tokai, Inc.",Aicom Corporation,"Jun, 1990",Action,"1st-person, Side view",,Anime / Manga,Shooter,,,0,,"[100.0, 80.0, 75.0, 70.0, 67.0]",5,78.4
NES,The Magic Candle,Sammy Corporation,Japan Soft Technology,"Mar 06, 1992",Role-playing (RPG),"1st-person, Top-down",,,Japanese-style RPG (JRPG),,,0,,,0,
NES,Magic Darts,"Romstar, Inc.","Romstar, Inc.","Sep, 1991",Sports,1st-person,,,,,,0,,"[80.0, 60.0, 60.0, 25.0]",4,56.25
NES,Magician,Taxan USA Corp.,Eurocom Developments Ltd,1990,"Action, Role-playing (RPG)",Side view,,,,,,0,,"[100.0, 100.0, 100.0, 80.0, 76.0, 58.0, 40.0]",7,79.14285714285714
NES,Magic Johnson's Fast Break,"Tradewest, Inc.",Software Creations Ltd.,1990,Sports,Side view,,,,,,0,,"[70.0, 50.0, 30.0]",3,50.0
NES,The Magic of Scheherazade,"Culture Brain USA, Inc.",Culture Brain Inc.,"Dec, 1989","Action, Role-playing (RPG)",Top-down,,,,,,0,,"[91.0, 90.0, 90.0, 80.0, 75.0, 55.0, 50.0]",7,75.85714285714286
NES,MagMax,"FCI, Pony Canyon, Inc.","Nihon Bussan Co., Ltd.","Oct, 1988",Action,"Diagonal-down, Side view",2D scrolling,,Shooter,,,0,,"[70.0, 61.0, 60.0, 58.0, 42.0, 40.0]",6,55.166666666666664
NES,The Magnilo Case,Dalyen Retro Games,Dalyen Retro Games,"May 25, 2021",Action,Diagonal-down,,,Puzzle elements,,,0,,,0,
NES,Mahjang Companion,Hacker International,Thin Chen Enterprise,1990,Strategy,1st-person,,,Cards / tiles,,,0,,,0,
NES,Mahjong,"Nintendo Co., Ltd.","Nintendo Co., Ltd.","Aug 27, 1983",Strategy,Top-down,,,Cards / tiles,,,0,,,0,
NES,Mahjong Block Jongbou,K. Amusement Leasing Co.,SNK Corporation,"Jul 18, 1987",Action,,,Anime / Manga,"Cards / tiles, Paddle / Pong",,,0,,,0,
NES,Mahjong Taikai,"KOEI Co., Ltd.","KOEI Co., Ltd.","Oct 31, 1989",Strategy,1st-person,,,Cards / tiles,,,0,,,0,
NES,Maison Ikkoku: Omoide no Photograph,"Bothtec, Inc.",Micro Cabin Corp.,"Jul 21, 1988",Adventure,1st-person,Fixed / flip-screen,Anime / Manga,Japanese-style adventure,,,0,,,0,
NES,Majō Densetsu II: Daimashikyō Galious,Konami Industry Co. Ltd.,Konami Industry Co. Ltd.,"Aug 11, 1987",Action,Side view,2D scrolling,,"Metroidvania, Platform",,,0,,[80.0],1,80.0
NES,Major League Baseball,"LJN Toys, Ltd.","Atlus Co., Ltd.","Sep, 1988",Sports,Diagonal-down,,,,,,0,,"[50.0, 30.0]",2,40.0
NES,Maniac Mansion,"Jaleco USA, Inc.",Lucasfilm Games LLC,"Sep, 1990",Adventure,Side view,2D scrolling,,"Graphic adventure, Puzzle elements",,"[3.8, 4.4, 4.0, 4.2]",4,4.1,"[100.0, 96.0, 90.0, 85.0, 84.0, 83.0, 70.0, 58.0, 50.0, 33.0]",10,74.9
NES,Mappy,Namco Limited,Namco Limited,"Nov 14, 1984",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,[80.0],1,80.0
NES,Mappy Kids,Namcot,Namcot,"Dec 22, 1989",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Mappy-Land,Taxan USA Corp.,"Tose Co., Ltd.","Apr, 1989",Action,Side view,2D scrolling,,Platform,,[2.5],1,2.5,"[80.0, 75.0, 67.0, 58.0]",4,70.0
NES,Marble Madness,Milton Bradley Co.,"Atari, Inc.","Apr, 1989","Action, Puzzle",Diagonal-down,Isometric,,Arcade,,,0,,"[100.0, 88.0, 85.0, 76.0, 76.0, 75.0, 70.0, 60.0, 58.0, 56.0]",10,74.4
NES,Märchen Veil,Sun Electronics Corp.,System Sacom,"Mar 03, 1987",Action,Diagonal-down,,,Shooter,,,0,,,0,
NES,Mario Bros.,Nintendo of America Inc.,"Nintendo Co., Ltd.","Jun, 1986",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,"[3.5, 3.5, 3.75]",3,3.5833333333333335,"[80.0, 80.0, 75.0, 72.0, 70.0, 70.0, 67.0, 67.0, 60.0, 60.0]",10,70.1
NES,Mario is Missing!,"Software Toolworks, Inc., The",Radical Entertainment Inc.,1993,Educational,Side view,,,,,,0,,"[83.0, 60.0, 16.0]",3,53.0
NES,Mario Open Golf,"Nintendo Co., Ltd.","HAL Laboratory, Inc., Nintendo R&D2","Sep 20, 1991",Sports,Top-down,,,,,,0,,,0,
NES,Mario's Time Machine,"Software Toolworks, Inc., The",Radical Entertainment Inc.,"Jun, 1994",Educational,Side view,,,,,,0,,"[50.0, 0.0]",2,25.0
NES,Marusa no Onna,"Capcom Co., Ltd.","Capcom Co., Ltd.","Sep 19, 1989",Adventure,1st-person,Fixed / flip-screen,,Visual novel,,,0,,,0,
NES,Mashin Eiyūden Wataru Gaiden,"Hudson Soft Company, Ltd.","Westone Co., Ltd.","Mar 23, 1990","Action, Role-playing (RPG)","3rd-person (Other), Side view, Top-down",Fixed / flip-screen,Anime / Manga,Action RPG,,,0,,,0,
NES,Master Chu And The Drunkard Hu,"Color Dreams, Inc.",Joy Van,1989,Action,Side view,,,"Arcade, Platform",,,0,,"[65.0, 63.0, 50.0, 30.0, 8.0]",5,43.2
NES,Matsumoto Tōru no Kabushiki Hisshōgaku,"Imagineer Co., Ltd.",,"Feb 18, 1988",Simulation,1st-person,,,Managerial / business simulation,,,0,,,0,
NES,Maxi 15 ,American Video Entertainment Inc.,,1992,Compilation,,,,Falling block puzzle,,,0,,,0,
NES,M.C. Kids,"Virgin Games, Inc.","Virgin Games, Inc.","Feb, 1992",Action,Side view,2D scrolling,,Platform,,"[4.5, 3.5]",2,4.0,"[100.0, 92.0, 82.0, 81.0, 80.0, 77.0, 68.0, 60.0, 56.0, 40.0]",10,73.6
NES,Mechanized Attack,SNK Corporation of America,SNK Corporation,"Jun, 1990",Action,1st-person,,,Rail shooter,,,0,,"[80.0, 75.0, 60.0, 55.0]",4,67.5
NES,Megaforce,"Tecmo, Inc.",Tehkan Ltd.,"Nov, 1987",Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,"[67.0, 60.0, 60.0, 50.0]",4,59.25
NES,Mega Man,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Dec, 1987",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Platform",,"[3.8, 5.0]",2,4.4,"[94.0, 91.0, 90.0, 86.0, 85.0, 80.0, 73.0, 72.0, 70.0, 60.0]",10,80.1
NES,Mega Man 2,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jun, 1989",Action,Side view,2D scrolling,Anime / Manga,"Platform, Shooter",,"[5.0, 4.75, 4.6, 4.6]",4,4.7375,"[100.0, 100.0, 95.0, 90.0, 90.0, 89.0, 83.0, 80.0, 78.0, 74.0]",10,87.9
NES,Mega Man 2 (30th Anniversary Classic Cartridge),"iam8bit, Inc.",,"Sep 21, 2018",Special edition,,,,,,,0,,,0,
NES,Mega Man 3,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Nov, 1990",Action,Side view,2D scrolling,Anime / Manga,"Platform, Shooter",,"[4.2, 4.4, 4.0, 4.8]",4,4.3500000000000005,"[100.0, 95.0, 90.0, 90.0, 83.0, 80.0, 78.0, 77.0, 74.0, 65.0]",10,83.2
NES,Mega Man 4,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jan, 1992",Action,Side view,2D scrolling,Anime / Manga,"Platform, Shooter",,"[2.8, 3.6]",2,3.2,"[92.0, 85.0, 84.0, 81.0, 80.0, 80.0, 80.0, 80.0, 75.0, 70.0]",10,80.7
NES,Mega Man 5,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Dec, 1992",Action,Side view,2D scrolling,Anime / Manga,"Platform, Shooter",,[4.4],1,4.4,"[89.0, 89.0, 80.0, 80.0, 78.0, 78.0, 72.0, 70.0, 50.0, 48.0]",10,73.4
NES,Mega Man 6,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Nov, 1993",Action,Side view,2D scrolling,Anime / Manga,"Platform, Shooter",,[3.2],1,3.2,"[90.0, 83.0, 80.0, 75.0, 74.0, 70.0, 68.0, 68.0, 60.0, 60.0]",10,72.8
NES,Meikyū Jiin Dababa,Konami Industry Co. Ltd.,Konami Industry Co. Ltd.,"May 29, 1987",Action,Diagonal-down,2D scrolling,,Puzzle elements,,,0,,[60.0],1,60.0
NES,Meitantei Holmes: Kiri no London Satsujin Jiken,Towa Chiki,Another Ltd.,"May 13, 1988",Adventure,"1st-person, Diagonal-down",,,,,,0,,,0,
NES,Meitantei Holmes: M Kara no Chōsenjō,Towa Chiki,,"May 01, 1989",Adventure,1st-person,,,,,,0,,,0,
NES,Menace Beach,"Color Dreams, Inc.","Color Dreams, Inc.",1990,Action,Side view,2D scrolling,,Platform,,,0,,"[25.0, 20.0, 0.0]",3,15.0
NES,Mendel Palace,"Hudson Soft USA, Inc.","Game Freak, Inc.","Dec 12, 1989","Action, Strategy",Top-down,,,,,,0,,"[91.0, 80.0, 80.0, 71.0, 70.0]",5,78.4
NES,Mermaids of Atlantis: The Riddle of the Magic Bubble,American Video Entertainment Inc.,"Computer & Entertainment Inc., Panesian Taiwan Ltd.",1991,Puzzle,Top-down,,,Falling block puzzle,,,0,,"[85.0, 67.0, 50.0]",3,67.33333333333333
NES,Metal Fighter,"Color Dreams, Inc.",Joy Van,1989,Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,"[75.0, 42.0, 40.0]",3,52.333333333333336
NES,Metal Gear,Ultra Software Corporation,Konami Industry Co. Ltd.,"Jun, 1988",Action,Diagonal-down,,,Stealth,,"[3.0, 3.6, 2.6, 3.4]",4,3.15,"[92.0, 90.0, 70.0, 60.0, 60.0, 60.0, 57.0, 52.0, 50.0, 25.0]",10,61.6
NES,Metal Max,Data East Corporation,"Crea-Tech Inc., Data East Corporation","May 24, 1991",Role-playing (RPG),Diagonal-down,2D scrolling,,,,,0,,,0,
NES,MetalMech: Man & Machine,"Jaleco USA, Inc.","Sculptured Software, Inc.","Mar, 1991",Action,Side view,,,"Platform, Shooter",,,0,,"[66.0, 60.0, 60.0, 60.0, 40.0, 25.0]",6,51.833333333333336
NES,Metal Slader Glory,"HAL Laboratory, Inc.","HAL Laboratory, Inc.","Aug 30, 1991",Adventure,,,,"Japanese-style adventure, Visual novel",,,0,,,0,
NES,Metal Storm,Irem America Corp.,Tamtex,"Feb, 1991",Action,Side view,,,"Platform, Shooter",,"[4.6, 5.0]",2,4.8,"[100.0, 90.0, 84.0, 80.0, 80.0, 80.0, 80.0, 78.0, 74.0, 0.0]",10,74.6
NES,Metro Cross,Namco Limited,Namco Limited,"Dec 16, 1986","Action, Sports",Side view,,,,,,0,,,0,
NES,Metroid,Nintendo of America Inc.,Nintendo R&D1,"Aug 15, 1987",Action,Side view,2D scrolling,,"Metroidvania, Platform, Shooter",,"[4.0, 5.0, 1.0, 3.8]",4,3.45,"[100.0, 91.0, 91.0, 80.0, 80.0, 80.0, 70.0, 67.0, 60.0, 43.0]",10,76.2
NES,Mezase! Top Pro: Green ni Kakeru Yume,Jaleco Ltd.,Jaleco Ltd.,"Mar 05, 1993",Sports,"Behind view, Top-down",,,,,,0,,,0,
NES,Michael Andretti's World GP,American Sammy Corporation,Sonata,"Jun, 1990","Action, Racing / Driving, Sports",Behind view,,,Arcade,,,0,,"[80.0, 60.0, 25.0]",3,55.0
NES,Mickey Mousecapade,"Capcom U.S.A., Inc.","Hudson Soft Company, Ltd.","Oct, 1988",Action,Side view,2D scrolling,,"Arcade, Platform",,[2.5],1,2.5,"[60.0, 60.0, 50.0, 42.0, 30.0]",5,48.4
NES,Mickey's Adventures in Numberland,"Hi-Tech Expressions, Inc.","Beam Software Pty., Ltd.","Mar, 1994","Action, Educational",Side view,2D scrolling,,Platform,,,0,,"[60.0, 50.0, 16.0]",3,42.0
NES,Mickey's Safari In Letterland,"Hi-Tech Expressions, Inc.","Beam Software Pty., Ltd.","Mar, 1993","Action, Educational",Side view,,,,,,0,,"[60.0, 60.0, 50.0, 25.0]",4,48.75
NES,Microgo1,"Bullet-Proof Software, Inc.","Bullet-Proof Software, Inc.","Apr 14, 1987",Strategy,Top-down,,,Board game,,,0,,,0,
NES,Micro Machines,Camerica Limited Inc.,"Codemasters Software Company Limited, The",1991,Racing / Driving,Top-down,,,,,,0,,"[100.0, 86.0, 85.0, 81.0, 80.0, 78.0, 78.0, 75.0, 65.0, 60.0]",10,78.8
NES,Micro Mages,Morphcat Games UG,Morphcat Games UG,"May 01, 2019",Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,,0,
NES,MiedoW,"Mojon Twins, The","Mojon Twins, The","Jan 31, 2018","Action, Puzzle",Diagonal-down,Fixed / flip-screen,,Shooter,,,0,,,0,
NES,Mig-29 Soviet Fighter,Camerica Limited Inc.,Codemasters,1992,Action,Behind view,,,Shooter,,,0,,"[90.0, 83.0, 78.0, 70.0, 65.0, 62.0, 60.0, 60.0, 40.0]",9,67.55555555555556
NES,Might and Magic: Book One - Secret of the Inner Sanctum,American Sammy Corporation,"New World Computing, Inc.","Aug, 1992",Role-playing (RPG),1st-person,,,,,,0,,"[80.0, 78.0, 70.0, 52.0, 42.0]",5,64.4
NES,Mighty Bombjack,"Tecmo, Inc.","Tecmo, Ltd.","Jul, 1987",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Platform",,,0,,"[70.0, 60.0, 60.0, 60.0, 50.0, 50.0]",6,58.333333333333336
NES,Mighty Final Fight,"Capcom U.S.A., Inc.","Capcom Co., Ltd.","Jul, 1993",Action,Side view,2D scrolling,Anime / Manga,Beat 'em up / brawler,,[4.0],1,4.0,"[80.0, 80.0, 80.0, 80.0, 70.0, 70.0, 70.0, 67.0, 62.0, 61.0]",10,72.0
NES,Mike Tyson's Punch-Out!!,Nintendo of America Inc.,Nintendo R&D3,"Oct, 1987",Sports,Diagonal-down,Fixed / flip-screen,,,,"[4.83, 4.33, 5.0, 4.33, 2.67]",5,4.232000000000001,"[100.0, 95.0, 90.0, 90.0, 90.0, 85.0, 85.0, 80.0, 80.0, 70.0]",10,86.5
NES,Millionaire,Milmar Indústria e Comércio Ltda.,Thin Chen Enterprise,"Dec, 1991",Strategy,,,,Board game,,,0,,,0,
NES,Millipede,HAL America Inc.,"Atari, Inc.","Oct, 1988",Action,Side view,Fixed / flip-screen,,"Arcade, Shooter",,"[3.25, 3.25]",2,3.25,"[67.0, 60.0, 58.0, 50.0, 40.0, 33.0]",6,51.333333333333336
NES,Milon's Secret Castle,"Hudson Soft USA, Inc.","Hudson Soft Company, Ltd.","Sep, 1988",Action,Side view,2D scrolling,,"Metroidvania, Platform",,,0,,"[60.0, 60.0, 40.0, 30.0, 30.0, 16.0, 16.0]",7,36.0
NES,Mini-Putt,"A Wave, Inc.","Artech Digital Entertainments, Inc.","Feb 15, 1991",Sports,Top-down,,,,,,0,,[64.0],1,64.0
NES,The Miracle Piano Teaching System,"Software Toolworks, Inc., The","Software Toolworks, Inc., The",1990,Educational,Side view,,,Music / rhythm,,,0,,"[82.0, 80.0]",2,81.0
NES,Miracle Ropit's Adventure in 2100,King Record Co. Ltd.,Micronics,"Aug 07, 1987",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Miracle Warriors: Seal of the Dark Lord,ASCII Corporation,KGD Software Products,"Oct 13, 1987",Role-playing (RPG),"1st-person, Diagonal-down",,,Japanese-style RPG (JRPG),,,0,,,0,
NES,Mirai Senshi: Lios,"Pack-In-Video Co., Ltd","Pack-In-Video Co., Ltd","Dec 01, 1989",Strategy,Top-down,,,,,,0,,,0,
NES,Mission Cobra,Bunch Games,Joy Van,1990,Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,"[30.0, 25.0, 20.0]",3,25.0
NES,Mission: Impossible,Ultra Games,Konami Industry Co. Ltd.,"Sep, 1990",Action,"Side view, Top-down",2D scrolling,,Shooter,,,0,,"[86.0, 80.0, 80.0, 79.0, 75.0, 74.0, 74.0, 70.0, 67.0, 50.0]",10,73.5
NES,Miss. Peach World: L.A Cop,Hacker International,"Color Dreams, Inc.",1991,Action,Side view,2D scrolling,Anime / Manga,Platform,,,0,,,0,
NES,Mitsume ga Tōru,"Tomy Company, Ltd.","Natsume Co., Ltd.","Jul 17, 1992",Action,Side view,2D scrolling,Anime / Manga,Shooter,,[3.8],1,3.8,[90.0],1,90.0
NES,Moai Kun,Konami Corporation,Konami Corporation,"Mar 09, 1990","Action, Puzzle",Side view,2D scrolling,,Platform,,,0,,"[80.0, 80.0]",2,80.0
NES,Mobile Suit Z Gundam: Hot Scramble,"Bandai Co., Ltd.",GAME STUDIO Inc.,"Aug 28, 1986",Action,"1st-person, Side view",,Anime / Manga,"Platform, Shooter",,,0,,,0,
NES,Mobile Suit Z Gundam: Hot Scramble (Final Version),"Bandai Co., Ltd.",GAME STUDIO Inc.,1986,Action,1st-person,,,Shooter,,,0,,,0,
NES,Moero!! Judo Warriors,Jaleco Ltd.,Jaleco Ltd.,"Jun 29, 1990","Action, Sports",Diagonal-down,2D scrolling,,Fighting,,,0,,,0,
NES,Mojonian Tales,Infinite NES Lives,"Mojon Twins, The","Mar 07, 2019","Action, Compilation, Puzzle",Side view,Fixed / flip-screen,,"Arcade, Platform, Shooter",,,0,,,0,
NES,Mojon Twins Gran Sabiduría: 31 in 1 Real Games,1985 Alternativo,"Mojon Twins, The","Jan 06, 2017","Action, Compilation",Side view,Fixed / flip-screen,,"Platform, Puzzle elements",,,0,,,0,
NES,Momotarō Densetsu,"Hudson Soft Company, Ltd.","Hudson Soft Company, Ltd.","Oct 26, 1987",Role-playing (RPG),"1st-person, Top-down",,,,,,0,,,0,
NES,Momotarō Densetsu Gaiden,"Hudson Soft Company, Ltd.","Hudson Soft Company, Ltd.","Dec 17, 1993",Role-playing (RPG),"1st-person, Diagonal-down",,,,,,0,,,0,
NES,Momotarō Dentetsu,"Hudson Soft Company, Ltd.","Hudson Soft Company, Ltd.","Dec 02, 1988",Strategy,Top-down,,,Board game,,,0,,,0,
NES,The Money Game,"SOFEL Co., Ltd.","SOFEL Co., Ltd.","Aug 10, 1988",Simulation,1st-person,,,Managerial / business simulation,,,0,,,0,
NES,Monopoly,Parker Brothers,"Sculptured Software, Inc.","Jun, 1991",Strategy,Top-down,,,Board game,,,0,,"[90.0, 81.0, 80.0, 80.0, 75.0, 67.0, 62.0, 60.0]",8,74.375
NES,Monster in My Pocket,"Konami, Inc.",Team Murata Keikaku,"Jan, 1992",Action,Side view,2D scrolling,,Platform,,,0,,"[85.0, 83.0, 83.0, 81.0, 80.0, 75.0, 70.0, 67.0, 62.0, 46.0]",10,73.2
NES,Monster Party,"Bandai America, Inc.",Sonata,"Aug, 1989",Action,Side view,2D scrolling,,Platform,,"[4.2, 3.6]",2,3.9000000000000004,"[90.0, 80.0, 80.0, 75.0, 70.0, 60.0, 58.0, 50.0, 50.0, 43.0]",10,65.6
NES,Moon Crystal,Hect Co. Ltd.,Hect Co. Ltd.,"Aug 28, 1992",Action,Side view,2D scrolling,Anime / Manga,Platform,,,0,,"[84.0, 80.0]",2,82.0
NES,Moon Ranger,Bunch Games,"Odyssey Software, Inc.",1990,Action,Side view,2D scrolling,,"Arcade, Platform, Shooter",,,0,,"[20.0, 16.0]",2,18.0
NES,Morita Shōgi,SETA Corporation,"Random House Co., Ltd.","Apr 14, 1987",Strategy,,,,Board game,,,0,,,0,
NES,Mōryō Senki Madara,Konami Industry Co. Ltd.,Konami Industry Co. Ltd.,"Mar 30, 1990",Role-playing (RPG),Top-down,,Anime / Manga,,,,0,,[70.0],1,70.0
NES,Motocross Champion,Konami Industry Co. Ltd.,Sonata,"Jan 27, 1989","Racing / Driving, Sports",Diagonal-down,2D scrolling,,,,,0,,,0,
NES,MotoRace USA,Irem Corp.,Irem Corp.,"Jul 18, 1985",Racing / Driving,"Behind view, Top-down",,,Arcade,,,0,,[60.0],1,60.0
NES,Motor City Patrol,Matchbox International Ltd,Source Research & Development Ltd.,1992,"Action, Racing / Driving",Top-down,2D scrolling,,Arcade,,,0,,"[40.0, 0.0]",2,20.0
NES,Mr. Gimmick,Sun Electronics Corp.,Sun Electronics Corp.,"Jan 31, 1992",Action,Side view,2D scrolling,,Platform,,[4.6],1,4.6,"[90.0, 90.0, 80.0, 80.0, 60.0, 55.0]",6,75.83333333333333
NES,Ms. Pac-Man,Tengen Inc.,"Midway Mfg. Co., General Computer Corporation",1990,Action,Top-down,Fixed / flip-screen,,Arcade,,[3.5],1,3.5,"[100.0, 90.0, 80.0, 67.0]",4,84.25
NES,M.U.L.E.,"Mindscape, Inc.",Ozark Softscape,"Sep, 1990","Action, Strategy",Top-down,,,"Board game, Managerial / business simulation",,,0,,"[91.0, 91.0, 70.0, 33.0]",4,71.25
NES,Murder Club,SETA Corporation,Riverhill Soft Inc.,"Jun 30, 1989","Adventure, Simulation",1st-person,,,,,,0,,,0,
NES,Murder on the Mississippi,Jaleco Ltd.,"Activision, Inc.","Oct 31, 1986",Adventure,Side view,2D scrolling,,"Graphic adventure, Puzzle elements",,,0,,,0,
NES,Musashi no Bōken,"Sigma Enterprises, Inc.",Quest Corporation,"Dec 22, 1990",Role-playing (RPG),"1st-person, Top-down",,,,,,0,,,0,
NES,Musashi no Ken: Tadaima Shugyō Chū,Taito Corporation,Taito Corporation,"Aug 08, 1986",Action,Side view,2D scrolling,Anime / Manga,"Fighting, Platform",,,0,,,0,
NES,M.U.S.C.L.E.,"Bandai America, Inc.","Tose Co., Ltd.","Oct, 1986",Sports,Diagonal-down,,,,,,0,,"[58.0, 44.0, 40.0]",3,47.333333333333336
NES,The Mutant Virus,American Softworks Corporation,"Rocket Science Productions, Inc.","Apr, 1992",Action,Top-down,,,Arcade,,,0,,"[80.0, 42.0, 40.0, 30.0]",4,48.0
NES,The Mysterious Murasame Castle,"Nintendo Co., Ltd.",Nintendo EAD,"Apr 14, 1986",Action,Diagonal-down,Fixed / flip-screen,,,,,0,,,0,
NES,Mystery Quest,Taxan USA Corp.,Carry Lab,"Apr, 1989",Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,"[67.0, 50.0]",2,58.5
NES,Myth: History in the Making,"Mindscape, Inc.",System 3 Software Ltd.,"Feb, 1991",Action,Side view,2D scrolling,,Platform,,[0.5],1,0.5,"[40.0, 20.0, 0.0]",3,20.0
NES,Nagagutsu o Haita Neko: Sekai Isshū 80 Nichi Daibōken,"Toei Animation Co., Ltd.",Shouei System,"Nov 21, 1986",Action,Side view,2D scrolling,Anime / Manga,"Platform, Shooter",,,0,,,0,
NES,Nakajima Satoru: F-1 Hero 2,Varie Corporation,"Human Entertainment, Inc.","Sep 27, 1991",Racing / Driving,Behind view,,,Arcade,,,0,,[48.0],1,48.0
NES,Namida no Sōkoban Special ,ASCII Corporation,"ASCII Corporation, Thinking Rabbit","Jul 30, 1986",Puzzle,Top-down,Fixed / flip-screen,,,,,0,,,0,
NES,Nantettatte!! Baseball,Sun Electronics Corp.,Sun Electronics Corp.,"Oct 26, 1990",Sports,Diagonal-down,,,,,,0,,,0,
NES,NARC,"Acclaim Entertainment, Inc.","Williams Electronics Games, Inc.",1990,Action,Side view,2D scrolling,,"Arcade, Shooter",,[3.8],1,3.8,"[100.0, 80.0, 80.0, 80.0, 70.0, 50.0, 40.0, 25.0, 20.0, 20.0]",10,56.5
NES,NavyBlue,I'Max Corp.,Use Corporation,"Feb 14, 1992",Strategy,Top-down,,,Board game,,,0,,,0,
NES,Nazo no Magazine Disk: Nazoler Land Dai-2 Gō,Sun Electronics Corp.,Sun Electronics Corp.,"Jun 12, 1987",Compilation,,,,,,,0,,,0,
NES,Nazo no Magazine Disk - Nazoler Land Dai-3 Gō ,Sun Electronics Corp.,Sun Electronics Corp.,"Mar 11, 1988",Compilation,,,,,,,0,,,0,
NES,Nazo no Magazine Disk - Nazoler Land Sōkan Gō,Sun Electronics Corp.,Sun Electronics Corp.,"Feb 06, 1987",Compilation,,,,,,,0,,,0,
NES,Nazo no Magazine Disk - Nazoler Land Special!! Quiz Ō o Sagase,Sun Electronics Corp.,Sun Electronics Corp.,"Dec 18, 1987","Educational, Simulation",,,,Game show / trivia / quiz,,,0,,,0,
NES,Nebs 'n Debs,Dullahan Software,Dullahan Software,"Feb, 2019",Action,Side view,2D scrolling,,Platform,,,0,,,0,
NES,Nekketsu Kakutō Densetsu,Technos Japan Corp.,Technos Japan Corp.,"Dec 23, 1992",Action,Side view,,Anime / Manga,"Arcade, Beat 'em up / brawler",,,0,,,0,
